subject	roi	cls	cv_r2_median	cv_r2_mean
3	V1	sus-minus-minus_dyn-minus-zero	0.261529803276062	0.2872137129306793
3	V2	sus-minus-minus_dyn-minus-zero	0.1815948188304901	0.22408907115459442
3	V3AB	sus-minus-minus_dyn-minus-zero	0.0580698624253273	0.09312097728252411
3	V3	sus-minus-minus_dyn-minus-zero	0.23177511990070343	0.2662047743797302
3	VO	sus-minus-minus_dyn-minus-zero	0.018774105235934258	0.038876622915267944
3	hV4	sus-minus-minus_dyn-minus-zero	0.03745614364743233	0.06764649599790573
4	LO	sus-minus-minus_dyn-minus-zero	0.04205198585987091	0.09417358040809631
4	TO	sus-minus-minus_dyn-minus-zero	0.00511734327301383	0.017919115722179413
4	V1	sus-minus-minus_dyn-minus-zero	0.3261440396308899	0.32489660382270813
4	V2	sus-minus-minus_dyn-minus-zero	0.28647494316101074	0.2881249487400055
4	V3AB	sus-minus-minus_dyn-minus-zero	0.02344346046447754	0.04008343815803528
4	V3	sus-minus-minus_dyn-minus-zero	0.19551976025104523	0.21295207738876343
4	VO	sus-minus-minus_dyn-minus-zero	0.005550066940486431	0.013627937063574791
4	hV4	sus-minus-minus_dyn-minus-zero	0.037502720952034	0.06807506829500198
5	LO	sus-minus-minus_dyn-minus-zero	0.11493556201457977	0.1628056913614273
5	TO	sus-minus-minus_dyn-minus-zero	0.021237820386886597	0.03994448855519295
5	V1	sus-minus-minus_dyn-minus-zero	0.2593946158885956	0.2647400498390198
5	V2	sus-minus-minus_dyn-minus-zero	0.2611564099788666	0.255165159702301
5	V3AB	sus-minus-minus_dyn-minus-zero	0.04407704621553421	0.060077838599681854
5	V3	sus-minus-minus_dyn-minus-zero	0.19078487157821655	0.22188235819339752
5	VO	sus-minus-minus_dyn-minus-zero	0.015082396566867828	0.028969133272767067
5	hV4	sus-minus-minus_dyn-minus-zero	0.06129704415798187	0.09248429536819458
6	LO	sus-minus-minus_dyn-minus-zero	0.029806941747665405	0.07494087517261505
6	TO	sus-minus-minus_dyn-minus-zero	0.008304290473461151	0.022495876997709274
6	V1	sus-minus-minus_dyn-minus-zero	0.1714930534362793	0.2135557234287262
6	V2	sus-minus-minus_dyn-minus-zero	0.12623202800750732	0.17286416888237
6	V3AB	sus-minus-minus_dyn-minus-zero	0.0038244747556746006	0.0041814460419118404
6	V3	sus-minus-minus_dyn-minus-zero	0.11442340165376663	0.1473165601491928
6	VO	sus-minus-minus_dyn-minus-zero	0.005365448072552681	0.008529115468263626
6	hV4	sus-minus-minus_dyn-minus-zero	0.0132463863119483	0.027215847745537758
7	LO	sus-minus-minus_dyn-minus-zero	0.09479132294654846	0.13422368466854095
7	TO	sus-minus-minus_dyn-minus-zero	0.014329666271805763	0.03799833729863167
7	V1	sus-minus-minus_dyn-minus-zero	0.3264188766479492	0.3237658143043518
7	V2	sus-minus-minus_dyn-minus-zero	0.13271529972553253	-0.04590222239494324
7	V3AB	sus-minus-minus_dyn-minus-zero	0.0487237349152565	0.08005066215991974
7	V3	sus-minus-minus_dyn-minus-zero	0.2121545374393463	0.23498974740505219
7	VO	sus-minus-minus_dyn-minus-zero	0.013120891526341438	0.021916240453720093
7	hV4	sus-minus-minus_dyn-minus-zero	0.04815176874399185	0.03404702618718147
8	LO	sus-minus-minus_dyn-minus-zero	0.021466612815856934	0.054587457329034805
8	TO	sus-minus-minus_dyn-minus-zero	0.0055091106332838535	-0.02365296334028244
8	V1	sus-minus-minus_dyn-minus-zero	0.2596975564956665	0.2796470820903778
8	V2	sus-minus-minus_dyn-minus-zero	0.1874672770500183	0.20794054865837097
8	V3AB	sus-minus-minus_dyn-minus-zero	0.014698784798383713	0.02387426607310772
8	V3	sus-minus-minus_dyn-minus-zero	0.16041164100170135	0.2001822143793106
8	VO	sus-minus-minus_dyn-minus-zero	0.005546629894524813	0.010130579583346844
8	hV4	sus-minus-minus_dyn-minus-zero	0.01481635496020317	0.02474277839064598
9	LO	sus-minus-minus_dyn-minus-zero	0.31876057386398315	0.3209601044654846
9	TO	sus-minus-minus_dyn-minus-zero	0.03808313235640526	0.07014526426792145
9	V1	sus-minus-minus_dyn-minus-zero	0.32637691497802734	0.3186454176902771
9	V2	sus-minus-minus_dyn-minus-zero	0.3316936194896698	0.3328196406364441
9	V3AB	sus-minus-minus_dyn-minus-zero	0.09314334392547607	0.1185532957315445
9	V3	sus-minus-minus_dyn-minus-zero	0.2800995111465454	0.30230432748794556
9	VO	sus-minus-minus_dyn-minus-zero	0.030376654118299484	0.04953082278370857
9	hV4	sus-minus-minus_dyn-minus-zero	0.1415819227695465	0.15966427326202393
10	LO	sus-minus-minus_dyn-minus-zero	0.08198800683021545	0.11889884620904922
10	TO	sus-minus-minus_dyn-minus-zero	0.025037690997123718	0.04499053210020065
10	V1	sus-minus-minus_dyn-minus-zero	0.3013824224472046	0.3135552406311035
10	V2	sus-minus-minus_dyn-minus-zero	0.2477571964263916	0.25791117548942566
10	V3AB	sus-minus-minus_dyn-minus-zero	0.02692282199859619	0.042094212025403976
10	V3	sus-minus-minus_dyn-minus-zero	0.18352383375167847	0.20979507267475128
10	VO	sus-minus-minus_dyn-minus-zero	0.013098062947392464	0.017168639227747917
10	hV4	sus-minus-minus_dyn-minus-zero	0.03547738119959831	0.060277875512838364
11	LO	sus-minus-minus_dyn-minus-zero	0.09354063123464584	0.15007902681827545
11	TO	sus-minus-minus_dyn-minus-zero	0.014218288473784924	0.03368746116757393
11	V1	sus-minus-minus_dyn-minus-zero	0.22452902793884277	0.23549744486808777
11	V2	sus-minus-minus_dyn-minus-zero	0.1219872385263443	0.17033949494361877
11	V3AB	sus-minus-minus_dyn-minus-zero	0.016891909763216972	0.03795095160603523
11	V3	sus-minus-minus_dyn-minus-zero	0.14127452671527863	0.1793288141489029
11	VO	sus-minus-minus_dyn-minus-zero	0.008477363735437393	0.014537226408720016
11	hV4	sus-minus-minus_dyn-minus-zero	0.025134384632110596	0.06435885280370712
12	LO	sus-minus-minus_dyn-minus-zero	0.19178210198879242	0.23905633389949799
12	TO	sus-minus-minus_dyn-minus-zero	0.0921502634882927	0.11055978387594223
12	V1	sus-minus-minus_dyn-minus-zero	0.14132678508758545	0.17892327904701233
12	V2	sus-minus-minus_dyn-minus-zero	0.16458114981651306	0.19973647594451904
12	V3AB	sus-minus-minus_dyn-minus-zero	0.06991828978061676	0.09795276075601578
12	V3	sus-minus-minus_dyn-minus-zero	0.2350158840417862	0.25498661398887634
12	VO	sus-minus-minus_dyn-minus-zero	0.02079782262444496	0.02923412434756756
12	hV4	sus-minus-minus_dyn-minus-zero	0.0839901715517044	0.12605392932891846
13	LO	sus-minus-minus_dyn-minus-zero	0.061095140874385834	0.12307167053222656
13	TO	sus-minus-minus_dyn-minus-zero	0.041330162435770035	0.07283706963062286
13	V1	sus-minus-minus_dyn-minus-zero	0.2760812044143677	0.29100295901298523
13	V2	sus-minus-minus_dyn-minus-zero	0.18977895379066467	0.23634466528892517
13	V3AB	sus-minus-minus_dyn-minus-zero	0.0983753651380539	0.12494001537561417
13	V3	sus-minus-minus_dyn-minus-zero	0.18896931409835815	0.23770970106124878
13	VO	sus-minus-minus_dyn-minus-zero	0.010348504409193993	0.01936935819685459
13	hV4	sus-minus-minus_dyn-minus-zero	0.0356343574821949	0.06795604526996613
14	LO	sus-minus-minus_dyn-minus-zero	0.06447789818048477	0.11986003816127777
14	TO	sus-minus-minus_dyn-minus-zero	0.010347460396587849	0.019919995218515396
14	V1	sus-minus-minus_dyn-minus-zero	0.2618619203567505	0.27060431241989136
14	V2	sus-minus-minus_dyn-minus-zero	0.27303504943847656	0.2829288840293884
14	V3AB	sus-minus-minus_dyn-minus-zero	0.011843834072351456	0.02832632325589657
14	V3	sus-minus-minus_dyn-minus-zero	0.13837742805480957	0.19652159512043
14	VO	sus-minus-minus_dyn-minus-zero	0.0020178393460810184	-0.0010913583682850003
14	hV4	sus-minus-minus_dyn-minus-zero	0.019840694963932037	0.03839057311415672
15	LO	sus-minus-minus_dyn-minus-zero	0.12147008627653122	0.17171406745910645
15	TO	sus-minus-minus_dyn-minus-zero	0.026514913886785507	0.0581066831946373
15	V1	sus-minus-minus_dyn-minus-zero	0.23495006561279297	0.2622540295124054
15	V2	sus-minus-minus_dyn-minus-zero	0.22599519789218903	0.2600526809692383
15	V3AB	sus-minus-minus_dyn-minus-zero	0.02498176321387291	0.04469040781259537
15	V3	sus-minus-minus_dyn-minus-zero	0.20833709836006165	0.2282901108264923
15	VO	sus-minus-minus_dyn-minus-zero	0.007390008307993412	0.017268497496843338
15	hV4	sus-minus-minus_dyn-minus-zero	0.025518789887428284	0.05946534872055054
16	LO	sus-minus-minus_dyn-minus-zero	0.01299974974244833	0.04010223597288132
16	TO	sus-minus-minus_dyn-minus-zero	0.013902745209634304	0.03210387006402016
16	V1	sus-minus-minus_dyn-minus-zero	0.14880159497261047	0.16783876717090607
16	V2	sus-minus-minus_dyn-minus-zero	0.18120911717414856	0.1947762668132782
16	V3AB	sus-minus-minus_dyn-minus-zero	0.026447905227541924	0.04876083880662918
16	V3	sus-minus-minus_dyn-minus-zero	0.09857915341854095	0.12667974829673767
16	VO	sus-minus-minus_dyn-minus-zero	0.0033746743574738503	0.005067611113190651
16	hV4	sus-minus-minus_dyn-minus-zero	0.019608236849308014	0.03706999123096466
17	LO	sus-minus-minus_dyn-minus-zero	0.18074682354927063	0.21629972755908966
17	TO	sus-minus-minus_dyn-minus-zero	0.027456913143396378	0.054448820650577545
17	V1	sus-minus-minus_dyn-minus-zero	0.2663092613220215	0.2922711968421936
17	V2	sus-minus-minus_dyn-minus-zero	0.2502625584602356	0.2741489112377167
17	V3AB	sus-minus-minus_dyn-minus-zero	0.04716743528842926	0.06713339686393738
17	V3	sus-minus-minus_dyn-minus-zero	0.2238360345363617	0.2496872991323471
17	VO	sus-minus-minus_dyn-minus-zero	0.008923139423131943	0.01768653467297554
17	hV4	sus-minus-minus_dyn-minus-zero	0.05423528701066971	0.08688415586948395
18	LO	sus-minus-minus_dyn-minus-zero	0.029484568163752556	0.06301958858966827
18	TO	sus-minus-minus_dyn-minus-zero	0.01942528784275055	0.03984660282731056
18	V1	sus-minus-minus_dyn-minus-zero	0.15067483484745026	0.1869935542345047
18	V2	sus-minus-minus_dyn-minus-zero	0.13524730503559113	0.1718851923942566
18	V3AB	sus-minus-minus_dyn-minus-zero	0.048630889505147934	0.07889045774936676
18	V3	sus-minus-minus_dyn-minus-zero	0.1120961606502533	0.15557605028152466
18	VO	sus-minus-minus_dyn-minus-zero	0.005263130646198988	0.007904605939984322
18	hV4	sus-minus-minus_dyn-minus-zero	0.017262490466237068	0.029690740630030632
19	LO	sus-minus-minus_dyn-minus-zero	0.028969082981348038	0.06344957649707794
19	TO	sus-minus-minus_dyn-minus-zero	0.012371871620416641	0.025658007711172104
19	V1	sus-minus-minus_dyn-minus-zero	0.05672135576605797	0.12986406683921814
19	V2	sus-minus-minus_dyn-minus-zero	0.14311307668685913	0.18171606957912445
19	V3AB	sus-minus-minus_dyn-minus-zero	0.008398348465561867	0.014208339154720306
19	V3	sus-minus-minus_dyn-minus-zero	0.08550327271223068	0.12819083034992218
19	VO	sus-minus-minus_dyn-minus-zero	0.012524103745818138	0.01820211671292782
19	hV4	sus-minus-minus_dyn-minus-zero	0.024990055710077286	0.05541645735502243
20	LO	sus-minus-minus_dyn-minus-zero	0.02887212298810482	0.05463383346796036
20	TO	sus-minus-minus_dyn-minus-zero	0.0008344992529600859	0.006190052721649408
20	V1	sus-minus-minus_dyn-minus-zero	0.12096467614173889	0.14512386918067932
20	V2	sus-minus-minus_dyn-minus-zero	0.07772737741470337	0.10646326839923859
20	V3AB	sus-minus-minus_dyn-minus-zero	0.005737849976867437	0.010657899081707
20	V3	sus-minus-minus_dyn-minus-zero	0.08159975707530975	0.10805968940258026
20	VO	sus-minus-minus_dyn-minus-zero	0.003327852115035057	0.009895389899611473
20	hV4	sus-minus-minus_dyn-minus-zero	0.011063853278756142	0.0242939256131649
21	LO	sus-minus-minus_dyn-minus-zero	0.12665584683418274	0.16465114057064056
21	TO	sus-minus-minus_dyn-minus-zero	0.030741605907678604	0.047053538262844086
21	V1	sus-minus-minus_dyn-minus-zero	0.22027799487113953	0.24130037426948547
21	V2	sus-minus-minus_dyn-minus-zero	0.23539109528064728	0.24767839908599854
21	V3AB	sus-minus-minus_dyn-minus-zero	0.04228255897760391	0.060262780636548996
21	V3	sus-minus-minus_dyn-minus-zero	0.23843777179718018	0.24606996774673462
21	VO	sus-minus-minus_dyn-minus-zero	0.01378647144883871	0.028795968741178513
21	hV4	sus-minus-minus_dyn-minus-zero	0.054081402719020844	0.0837424099445343
22	LO	sus-minus-minus_dyn-minus-zero	0.009701820090413094	0.028059422969818115
22	TO	sus-minus-minus_dyn-minus-zero	0.001569900312460959	0.011019477620720863
22	V1	sus-minus-minus_dyn-minus-zero	0.003276307135820389	0.03471028432250023
22	V2	sus-minus-minus_dyn-minus-zero	0.009582147002220154	0.05424961820244789
22	V3AB	sus-minus-minus_dyn-minus-zero	0.0019911970011889935	0.007851595990359783
22	V3	sus-minus-minus_dyn-minus-zero	0.016571229323744774	0.04757671803236008
22	VO	sus-minus-minus_dyn-minus-zero	0.002262819791212678	0.015805894508957863
22	hV4	sus-minus-minus_dyn-minus-zero	0.02797950804233551	0.06902305036783218
23	LO	sus-minus-minus_dyn-minus-zero	0.09735754877328873	0.12430077791213989
23	TO	sus-minus-minus_dyn-minus-zero	0.025916215032339096	0.04646711423993111
23	V1	sus-minus-minus_dyn-minus-zero	0.16851726174354553	0.2194802463054657
23	V2	sus-minus-minus_dyn-minus-zero	0.27518776059150696	0.2822455167770386
23	V3AB	sus-minus-minus_dyn-minus-zero	0.048895228654146194	0.06785207241773605
23	V3	sus-minus-minus_dyn-minus-zero	0.22343334555625916	0.24131548404693604
23	VO	sus-minus-minus_dyn-minus-zero	0.009622510522603989	0.017924342304468155
23	hV4	sus-minus-minus_dyn-minus-zero	0.053065940737724304	0.09218329936265945
24	LO	sus-minus-minus_dyn-minus-zero	0.1354052871465683	0.1799071729183197
24	TO	sus-minus-minus_dyn-minus-zero	0.039807721972465515	0.0629199892282486
24	V1	sus-minus-minus_dyn-minus-zero	0.21552503108978271	0.2520880699157715
24	V2	sus-minus-minus_dyn-minus-zero	0.15525875985622406	0.2067679464817047
24	V3AB	sus-minus-minus_dyn-minus-zero	0.046585217118263245	0.07495548576116562
24	V3	sus-minus-minus_dyn-minus-zero	0.13486623764038086	0.18236084282398224
24	VO	sus-minus-minus_dyn-minus-zero	0.02705976739525795	0.04046227037906647
24	hV4	sus-minus-minus_dyn-minus-zero	0.04689684137701988	0.07453007996082306
25	LO	sus-minus-minus_dyn-minus-zero	0.002902817912399769	0.01372399739921093
25	TO	sus-minus-minus_dyn-minus-zero	0.008536983281373978	0.02283088117837906
25	V1	sus-minus-minus_dyn-minus-zero	0.00037892599357292056	0.03601204976439476
25	V2	sus-minus-minus_dyn-minus-zero	0.001473220414482057	0.01825796812772751
25	V3AB	sus-minus-minus_dyn-minus-zero	0.003108037170022726	0.011633153073489666
25	V3	sus-minus-minus_dyn-minus-zero	0.004336011596024036	0.02875521034002304
25	VO	sus-minus-minus_dyn-minus-zero	0.0018313766922801733	0.0032771858386695385
25	hV4	sus-minus-minus_dyn-minus-zero	0.006640678737312555	0.026949958875775337
26	LO	sus-minus-minus_dyn-minus-zero	0.0220745000988245	0.055115003138780594
26	TO	sus-minus-minus_dyn-minus-zero	0.018776992335915565	0.03772425279021263
26	V1	sus-minus-minus_dyn-minus-zero	0.19176886975765228	0.21143555641174316
26	V2	sus-minus-minus_dyn-minus-zero	0.14005306363105774	0.1678493618965149
26	V3AB	sus-minus-minus_dyn-minus-zero	0.008600602857768536	0.017945880070328712
26	V3	sus-minus-minus_dyn-minus-zero	0.08803204447031021	0.11732843518257141
26	VO	sus-minus-minus_dyn-minus-zero	-0.0010345844784751534	-0.003846560139209032
26	hV4	sus-minus-minus_dyn-minus-zero	0.018759574741125107	0.04725199565291405
27	LO	sus-minus-minus_dyn-minus-zero	0.019670836627483368	0.04601486027240753
27	TO	sus-minus-minus_dyn-minus-zero	0.012818749062716961	0.033795103430747986
27	V1	sus-minus-minus_dyn-minus-zero	0.26747262477874756	0.27119049429893494
27	V2	sus-minus-minus_dyn-minus-zero	0.1980254203081131	0.19906820356845856
27	V3AB	sus-minus-minus_dyn-minus-zero	0.017613083124160767	0.03616280108690262
27	V3	sus-minus-minus_dyn-minus-zero	0.12808963656425476	0.15240012109279633
27	VO	sus-minus-minus_dyn-minus-zero	0.00471079396083951	0.0062118032947182655
27	hV4	sus-minus-minus_dyn-minus-zero	0.01867462508380413	0.03386784344911575
28	LO	sus-minus-minus_dyn-minus-zero	0.008971597999334335	0.01849551685154438
28	TO	sus-minus-minus_dyn-minus-zero	0.012122285552322865	0.038847416639328
28	V1	sus-minus-minus_dyn-minus-zero	0.03101092204451561	0.08621466904878616
28	V2	sus-minus-minus_dyn-minus-zero	0.07122467458248138	0.10585075616836548
28	V3AB	sus-minus-minus_dyn-minus-zero	0.011474555358290672	0.02590005472302437
28	V3	sus-minus-minus_dyn-minus-zero	0.012450600042939186	0.03424464166164398
28	VO	sus-minus-minus_dyn-minus-zero	0.005735758692026138	0.018088534474372864
28	hV4	sus-minus-minus_dyn-minus-zero	0.010550349950790405	0.020458627492189407
29	LO	sus-minus-minus_dyn-minus-zero	0.05224192887544632	0.09339924156665802
29	TO	sus-minus-minus_dyn-minus-zero	0.022156085819005966	0.041275929659605026
29	V1	sus-minus-minus_dyn-minus-zero	0.08016683906316757	0.14499136805534363
29	V2	sus-minus-minus_dyn-minus-zero	0.14224904775619507	0.17731744050979614
29	V3AB	sus-minus-minus_dyn-minus-zero	0.009010648354887962	0.014570564962923527
29	V3	sus-minus-minus_dyn-minus-zero	0.13026615977287292	0.17038235068321228
29	VO	sus-minus-minus_dyn-minus-zero	0.007233397103846073	0.01471733022481203
29	hV4	sus-minus-minus_dyn-minus-zero	0.01842346042394638	0.033494941890239716
30	LO	sus-minus-minus_dyn-minus-zero	0.12543383240699768	0.15510104596614838
30	TO	sus-minus-minus_dyn-minus-zero	0.022591661661863327	0.03925240412354469
30	V1	sus-minus-minus_dyn-minus-zero	0.22545413672924042	0.25273528695106506
30	V2	sus-minus-minus_dyn-minus-zero	0.2040090262889862	0.23427583277225494
30	V3AB	sus-minus-minus_dyn-minus-zero	0.023374851793050766	0.03939226642251015
30	V3	sus-minus-minus_dyn-minus-zero	0.152596116065979	0.20435360074043274
30	VO	sus-minus-minus_dyn-minus-zero	0.013240154832601547	0.020819375291466713
30	hV4	sus-minus-minus_dyn-minus-zero	0.045162905007600784	0.068007692694664
1	LO	sus-minus-minus_dyn-plus-plus	0.12891919910907745	0.16095781326293945
1	TO	sus-minus-minus_dyn-plus-plus	0.03775206208229065	0.05714334174990654
1	V1	sus-minus-minus_dyn-plus-plus	0.3859271705150604	0.3775656819343567
1	V2	sus-minus-minus_dyn-plus-plus	0.30347853899002075	0.30821070075035095
1	V3AB	sus-minus-minus_dyn-plus-plus	0.07076174020767212	0.08722604066133499
1	V3	sus-minus-minus_dyn-plus-plus	0.2760366201400757	0.2913086414337158
1	VO	sus-minus-minus_dyn-plus-plus	0.012263862416148186	0.02109774760901928
1	hV4	sus-minus-minus_dyn-plus-plus	0.040635958313941956	0.06392428278923035
2	LO	sus-minus-minus_dyn-plus-plus	0.09708989411592484	0.1403062492609024
2	TO	sus-minus-minus_dyn-plus-plus	0.013389761559665203	0.02867315150797367
2	V1	sus-minus-minus_dyn-plus-plus	0.09226059913635254	0.16881002485752106
2	V2	sus-minus-minus_dyn-plus-plus	0.1562047004699707	0.2050928920507431
2	V3AB	sus-minus-minus_dyn-plus-plus	0.023257898166775703	0.03811338171362877
2	V3	sus-minus-minus_dyn-plus-plus	0.10968708992004395	0.15720824897289276
